"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"12","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:33:14,FALSE,NA,"938506642815115264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","js26783_joe",353,TRUE,FALSE,NA,NA
"13","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:33:10,FALSE,NA,"938506624846589952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fin_again",353,TRUE,FALSE,NA,NA
"14","#Trump has done something very historic, #JerusalemEmbassy recognizing a 
fait accompli that it has always been the… https://t.co/p7BNuwvZzh",FALSE,0,NA,2017-12-06 20:33:10,TRUE,NA,"938506624037203968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JmpinJerseyMike",0,FALSE,FALSE,NA,NA
"15","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:33:09,FALSE,NA,"938506620480372736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LilyBelle05",353,TRUE,FALSE,NA,NA
"16","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:33:03,FALSE,NA,"938506595344044034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ms_intexas",353,TRUE,FALSE,NA,NA
"17","RT @WajahatAli: Btw, Turkey isn't an ""Arab"" country. As predicted, this #JerusalemEmbassy move will trigger anger, frustration and resentme…",FALSE,0,NA,2017-12-06 20:33:02,FALSE,NA,"938506592101847040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noorbrooklyn",54,TRUE,FALSE,NA,NA
"18","When will @realdonaldtrump receive a medal of honor or a Nobel Peace Prize like @BarackObama did #Jerusalem… https://t.co/PeSk9aWTh4",FALSE,0,NA,2017-12-06 20:33:00,TRUE,NA,"938506582886936578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Truerepublicann",0,FALSE,FALSE,NA,NA
"19","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:32:41,FALSE,NA,"938506502951890944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuzanneNannysue",353,TRUE,FALSE,NA,NA
"20","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:32:40,FALSE,NA,"938506498623397888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StandingOTweets",353,TRUE,FALSE,NA,NA
"21","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:32:36,FALSE,NA,"938506481107861505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamesGreenBronx",353,TRUE,FALSE,NA,NA
"22","#trump  dingbat has provided a v.good opportunity to Muslim world, time to unite &amp; show strength.. 
 #JerusalemEmbassy",FALSE,0,NA,2017-12-06 20:32:36,FALSE,NA,"938506480076181505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROUGHndTOUGH",0,FALSE,FALSE,NA,NA
"23","“Canada’s longstanding position is that the status of #Jerusalem can be resolved only as part of a general settleme… https://t.co/pn2lmWJHsb",FALSE,0,NA,2017-12-06 20:32:31,TRUE,NA,"938506459297566720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LevonSevunts",0,FALSE,FALSE,NA,NA
"24","Wait.... I thought @realDonaldTrump was a xenophobe, antisemite and a racist ? Today he dropped yet another MOAB on… https://t.co/Vti9i2YZoG",FALSE,0,NA,2017-12-06 20:32:29,TRUE,NA,"938506452473450496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryan_mcgahan",0,FALSE,FALSE,NA,NA
"25","RT @shuaaalnufaiey: #<U+0627><U+0644><U+0642><U+062F><U+0633>_<U+0639><U+0627><U+0635><U+0645><U+0647>_<U+0641><U+0644><U+0633><U+0637><U+064A><U+0646>_<U+0627><U+0644><U+0627><U+0628><U+062F><U+064A><U+0647>
#AlQudsCapitalPalestina 
#JerusalemEmbassy 
The Palestinians of Jerusalem call you their la…",FALSE,0,NA,2017-12-06 20:32:27,FALSE,NA,"938506445326254081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuaaalnufaiey",1,TRUE,FALSE,NA,NA
"26","There is no palestine, and there are no palestinians #JerusalemEmbassy https://t.co/dPmVLovUjd",FALSE,0,NA,2017-12-06 20:32:27,FALSE,NA,"938506445049516035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HurtLocker67",0,FALSE,FALSE,NA,NA
"27","So that bozo @realDonaldTrump and his House of Idiots just made the world a much more dangerous place today. #JerusalemEmbassy #fucktrump",FALSE,0,NA,2017-12-06 20:32:26,FALSE,NA,"938506437780746245",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NottaChoirBoy",0,FALSE,FALSE,NA,NA
"28","#<U+0627><U+0644><U+0642><U+062F><U+0633>_<U+0639><U+0627><U+0635><U+0645><U+0647>_<U+0641><U+0644><U+0633><U+0637><U+064A><U+0646>_<U+0627><U+0644><U+0627><U+0628><U+062F><U+064A><U+0647>
#AlQudsCapitalPalestina 
#JerusalemEmbassy 
The Palestinians of Jerusalem call you thei… https://t.co/otksO5p6uS",FALSE,0,NA,2017-12-06 20:32:22,TRUE,NA,"938506421284605952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuaaalnufaiey",1,FALSE,FALSE,NA,NA
"29","Let’s hope that American people in the #MiddleEast won’t pay today’s ultra inflammable decision 
#JerusalemEmbassy… https://t.co/pxRQNsuhRy",FALSE,0,NA,2017-12-06 20:32:17,TRUE,NA,"938506403429396480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexCosto",0,FALSE,FALSE,NA,NA
"30","Theresa May disagrees with Trump's decision to 
recognise Jerusalem as the Israeli capital.  He will hit back by mo… https://t.co/rQfhNdlc1X",FALSE,0,NA,2017-12-06 20:32:15,TRUE,NA,"938506394432692225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ezzsaid",0,FALSE,FALSE,NA,NA
"31","RT @jimsciutto: This follows Trump's #JerusalemEmbassy announcement: https://t.co/JSKs6MFdO9",FALSE,0,NA,2017-12-06 20:32:10,FALSE,NA,"938506374312615937",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","hakling",188,TRUE,FALSE,NA,NA
"32","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:32:10,FALSE,NA,"938506371804352514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diggsforjudge",353,TRUE,FALSE,NA,NA
"33","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:32:08,FALSE,NA,"938506362753093632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angstlos8",353,TRUE,FALSE,NA,NA
"34","And that’s the fact, Jack. #JerusalemEmbassy https://t.co/4f59Y8QQTl",FALSE,0,NA,2017-12-06 20:32:05,FALSE,NA,"938506351898132487",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New0rleansLady",0,FALSE,FALSE,NA,NA
"35","Prime Minister Theresa May has a problem these days making any decisions at all-- good, bad, right or wrong--… https://t.co/8XhAD1ev72",FALSE,0,NA,2017-12-06 20:32:04,TRUE,NA,"938506348169490432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GouldsBlog",0,FALSE,FALSE,NA,NA
"36","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:58,FALSE,NA,"938506324152864769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ckiser619",353,TRUE,FALSE,NA,NA
"37","#Trump's 'reckless #Jerusalem move'
Chief #Palestinian negotiator #SaebErekat: ""This is the most dangerous decision… https://t.co/ZfhHyOfUA8",FALSE,0,NA,2017-12-06 20:31:57,TRUE,NA,"938506319224561666",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OneVenusThrow",0,FALSE,FALSE,NA,NA
"38","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:56,FALSE,NA,"938506312438120454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenfinley22",353,TRUE,FALSE,NA,NA
"39","RT @DotDillon2: Why declare Jerusalem as the capital of #Israel when most of it’s business is done in Washington DC?

#JerusalemEmbassy #AI…",FALSE,0,NA,2017-12-06 20:31:55,FALSE,NA,"938506310416449536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShaktiLila",1,TRUE,FALSE,NA,NA
"40","RT @AlexAloha67: @realDonaldTrump @POTUS #MAGA #Trump #Jerusalem #TrumpJerusalem #JerusalemEmbassy @realDonaldTrump is fulfilling #Prophecy…",FALSE,0,NA,2017-12-06 20:31:55,FALSE,NA,"938506307958697984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Celeste74132621",1,TRUE,FALSE,NA,NA
"41","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:49,FALSE,NA,"938506284285988864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gelles",353,TRUE,FALSE,NA,NA
"42","Jerusalem is the eternal capital of Israel, we didn’t need an approval from trump but okay <U+2721><U+FE0F> #JerusalemEmbassy",FALSE,0,NA,2017-12-06 20:31:48,FALSE,NA,"938506281551310849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yarinrada",0,FALSE,FALSE,NA,NA
"43","RT @redbey: Interesting! As if #Qatar regime “the funder” of global terrorist and extremism group care about #JerusalemEmbassy https://t.co…",FALSE,0,NA,2017-12-06 20:31:38,FALSE,NA,"938506236882030592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AishaASaleh",9,TRUE,FALSE,NA,NA
"44","RT @jimsciutto: This follows Trump's #JerusalemEmbassy announcement: https://t.co/JSKs6MFdO9",FALSE,0,NA,2017-12-06 20:31:37,FALSE,NA,"938506233639825408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThielsChristian",188,TRUE,FALSE,NA,NA
"45","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:35,FALSE,NA,"938506226522054659",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CDC_DJ_Account",353,TRUE,FALSE,NA,NA
"46","I just got banned from Facebook sending this video https://t.co/gw82sxk3Fe about #Trump #JerusalemEmbassy move… https://t.co/PVSizL7Ass",FALSE,0,NA,2017-12-06 20:31:34,TRUE,NA,"938506220968833025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","faab64",0,FALSE,FALSE,NA,NA
"47","RT @yankifarber: My special dance now on the occasion of the announcement of the President @realDonaldTrump #JerusalemEmbassy #halleluya ht…",FALSE,0,NA,2017-12-06 20:31:33,FALSE,NA,"938506217726627842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charliebearss",250,TRUE,FALSE,NA,NA
"48","RT @aman_amanpour: The #UN secretary general condemns #Trump unilateral action on #Jerusalem #JerusalemEmbassy #Jerusalem trump https://t.c…",FALSE,0,NA,2017-12-06 20:31:32,FALSE,NA,"938506215054872578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shuaib_karim",12,TRUE,FALSE,NA,NA
"49","Do you want more terrorist attacks?  Because that's how you get terrorist attacks.  But this is all foretold and ju… https://t.co/Q2qJxP23X4",FALSE,0,NA,2017-12-06 20:31:32,TRUE,NA,"938506212752183297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","korrupted",0,FALSE,FALSE,NA,NA
"50","RT @theoptionoracle: This is the heart of the matter. Retweet this message from @realDonaldTrump. #Jerusalem #JerusalemEmbassy https://t.co…",FALSE,0,NA,2017-12-06 20:31:32,FALSE,NA,"938506212030607360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","txfamsegura",15,TRUE,FALSE,NA,NA
"51","Let's get real, @realDonaldTrump . U.S. arms sales and U.S. actions in the U.N. support Israel's illegal occupation… https://t.co/yVFSo5aY7S",FALSE,4,NA,2017-12-06 20:31:29,TRUE,NA,"938506202245451777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaShanneStokes",3,FALSE,FALSE,NA,NA
"52","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:20,FALSE,NA,"938506162307194880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grannygrande",353,TRUE,FALSE,NA,NA
"53","Trump throws red meat to his base w/ #JerusalemEmbassy that turns out to be pork as it nuances an openness to split… https://t.co/yRy8fd3Vum",FALSE,0,NA,2017-12-06 20:31:20,TRUE,NA,"938506161028026368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","madwoman1949",0,FALSE,FALSE,NA,NA
"54","#Israeli PM #Netanyahu responds to president #Trump's #Jerusalem announcement. #JerusalemEmbassy 
https://t.co/yCH7tTqeCj",FALSE,0,NA,2017-12-06 20:31:19,FALSE,NA,"938506159815716865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VickyForRevolut",0,FALSE,FALSE,NA,NA
"55","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:18,FALSE,NA,"938506154468167680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beckdogenator",353,TRUE,FALSE,NA,NA
"56","RT @jimsciutto: This follows Trump's #JerusalemEmbassy announcement: https://t.co/JSKs6MFdO9",FALSE,0,NA,2017-12-06 20:31:18,FALSE,NA,"938506154040287232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bestgiftpurpose",188,TRUE,FALSE,NA,NA
"57","RT @happydwarff: #Jerusalem #JerusalemEmbassy <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>

Another promised kept by POTUS @realDonaldTrump",FALSE,0,NA,2017-12-06 20:31:16,FALSE,NA,"938506147727904769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BowHunt65lb",2,TRUE,FALSE,NA,NA
"58","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:16,FALSE,NA,"938506144494080005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theresiak1",353,TRUE,FALSE,NA,NA
"59","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:31:13,FALSE,NA,"938506134494875648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hampdrh",353,TRUE,FALSE,NA,NA
"60","Palestine, an Arab land given to Zionists by UK and today Jerusalem was given to them by USA.
#Trump… https://t.co/RTNpQsP5mN",FALSE,0,NA,2017-12-06 20:31:06,TRUE,NA,"938506105260531712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HAlaaeldeen",0,FALSE,FALSE,NA,NA
"61","RT @DVATW: My 8pm #periscope. Why Trump keeps winning! #Jerusalem #JerusalemEmbassy https://t.co/gTyTOGnDj5",FALSE,0,NA,2017-12-06 20:31:05,FALSE,NA,"938506100894306304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nadia___11",43,TRUE,FALSE,NA,NA
"62","RT @jimsciutto: This follows Trump's #JerusalemEmbassy announcement: https://t.co/JSKs6MFdO9",FALSE,0,NA,2017-12-06 20:31:03,FALSE,NA,"938506092820049920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ninetyniners",188,TRUE,FALSE,NA,NA
"63","RT @Harryslaststand: #donaldtrump's speech pattern on his #JerusalemEmbassy speech displayed  a President untethered from reality.",FALSE,0,NA,2017-12-06 20:31:03,FALSE,NA,"938506090920202240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","willjones666",53,TRUE,FALSE,NA,NA
"64","Great Job! @realDonaldTrump #Jerusalem #Israel #JerusalemEmbassy",FALSE,0,NA,2017-12-06 20:31:00,FALSE,NA,"938506079369158658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cddoma1",0,FALSE,FALSE,NA,NA
"65","RT @TheMurdochTimes: Trump's #JerusalemEmbassy announcement allows Turkey's Erdogan to begin positioning himself as 'Global Islamic Leader.…",FALSE,0,NA,2017-12-06 20:30:52,FALSE,NA,"938506046762401792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","david_lunt",5,TRUE,FALSE,NA,NA
"66","Congrats <ed><U+00A0><U+00BE><ed><U+00B4><U+009C> @Israel <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE>for the historic recognition of #Jerusalem as your Capital! 
#JerusalemEmbassy #Trump #Israel https://t.co/BkS9K1jfvK",FALSE,0,NA,2017-12-06 20:30:52,FALSE,NA,"938506046540255232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShayanNorozi",0,FALSE,FALSE,NA,NA
"67","RT @dananotdaynah: Jerusalem is for Palestine, I still don’t know what an “Israel” is lol #JerusalemEmbassy",FALSE,0,NA,2017-12-06 20:30:48,FALSE,NA,"938506029167345664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisisalaaa",1,TRUE,FALSE,NA,NA
"68","There is no palestine  #JerusalemEmbassy https://t.co/23ev1fYJKB",FALSE,0,NA,2017-12-06 20:30:47,FALSE,NA,"938506023345836033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HurtLocker67",0,FALSE,FALSE,NA,NA
"69","RT @Esteban15120999: This tweet aged well. Thank God @realDonaldTrump won &amp; is doing the things he promised. #JerusalemEmbassy
#Israel #Chr…",FALSE,0,NA,2017-12-06 20:30:44,FALSE,NA,"938506011836424192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrMcKuKu",2,TRUE,FALSE,NA,NA
"70","Stepping back from the forthcoming geopolitical nightmare regarding #JerusalemEmbassy, it's nuts that the US gets t… https://t.co/eXOYhCQ744",FALSE,0,NA,2017-12-06 20:30:37,TRUE,NA,"938505981595734018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheStephenWood",0,FALSE,FALSE,NA,NA
"71","The 1990's book #EndofHistory by #FrancisFukuyama was ahead of its time. Reading that &amp; #SamualHuntington… https://t.co/4ZezF9I6da",FALSE,0,NA,2017-12-06 20:30:36,TRUE,NA,"938505976998715394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theworldofjobu",0,FALSE,FALSE,NA,NA
"72","Let's have a moment of silence for the notion that the Arab ""rioters veto"" should be appeased. #JerusalemEmbassy",FALSE,1,NA,2017-12-06 20:30:34,FALSE,NA,"938505968471740416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","POTerritory",0,FALSE,FALSE,NA,NA
"73","#Liberals: 

is @realDonaldTrump still 'literally Hitler' after blessing the nation of Israel like no other since T… https://t.co/flyK0SNFLz",FALSE,0,NA,2017-12-06 20:30:30,TRUE,NA,"938505952998842368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XAtheist4Christ",0,FALSE,FALSE,NA,NA
"74","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:30:27,FALSE,NA,"938505939287662592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","frozensun11",353,TRUE,FALSE,NA,NA
"75","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:30:25,FALSE,NA,"938505931142385664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsAshley40",353,TRUE,FALSE,NA,NA
"76","RT @redbey: Interesting! As if #Qatar regime “the funder” of global terrorist and extremism group care about #JerusalemEmbassy https://t.co…",FALSE,0,NA,2017-12-06 20:30:23,FALSE,NA,"938505922485407744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mk9zX",9,TRUE,FALSE,NA,NA
"77","RT @jimsciutto: Trump will “lead us into wars that will never end”, says Palestinian leader Abbas of #JerusalemEmbassy decision.",FALSE,0,NA,2017-12-06 20:30:20,FALSE,NA,"938505909294080000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anon_Lobo",353,TRUE,FALSE,NA,NA
"78","are u making america great again by setting AlQuds as the capital of the thing that is called israel?
i’m sorry tha… https://t.co/qhb58nzhup",FALSE,0,NA,2017-12-06 20:30:19,TRUE,NA,"938505907213914112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Houshan_",0,FALSE,FALSE,NA,NA
